,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
28167,21471,35.0,4.9,Sunny,Low,1,Drinks,scooter,0.0,,Urban,10,20002.50511742736
28168,30293,20.0,4.6,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,20002.50511742736
28169,39064,15.0,1.0,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,24,20002.50511742736
28170,19733,34.0,4.5,Stormy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,39,20002.50511742736
28171,13905,37.0,3.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,33,20002.50511742736
28172,13928,31.0,4.7,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.50511742736
28173,38788,25.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.50511742736
28174,43708,36.0,4.5,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,18,20002.50511742736
28175,20383,39.0,3.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,32,20002.50511742736
28176,34460,29.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Urban,25,20002.505117295663
28177,13914,26.0,4.5,Cloudy,Medium,2,Buffet,electric_scooter,1.0,,Urban,10,20002.505117295663
28178,5797,32.0,3.9,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,43,20002.505117295663
28179,11923,21.0,4.5,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,16,20002.505117295663
28180,501,20.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,20002.505117295663
28181,9075,31.0,4.9,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,37,20002.505117295663
28182,1093,33.0,4.1,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20002.505117295663
28183,19141,35.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,23,20002.505117295663
28184,8647,34.0,4.3,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,20002.505117295663
28185,36652,25.0,4.5,Fog,Medium,2,Buffet,motorcycle,,No,Metropolitian,19,20002.505117295663
28186,31841,25.0,4.8,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,16,20002.505117295663
28187,43774,23.0,4.7,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,29,20002.505117295663
28188,14652,37.0,4.3,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,20002.505117251447
28189,6590,29.0,4.4,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,15,20002.505117251447
28190,3859,37.0,4.9,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505117251447
28191,27566,28.0,4.9,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.505117251447
28192,26817,,,Sunny,High,0,Drinks,motorcycle,2.0,No,Metropolitian,50,20002.505117251447
28193,24858,37.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.505117251447
28194,42807,37.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,23,20002.505117251447
28195,4434,28.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,,19,20002.505117251447
28196,22341,26.0,5.0,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,15,20002.505117251447
28197,4622,29.0,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,18,20002.505117251447
28198,33715,33.0,4.6,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,21,20002.505117251025
28199,38068,29.0,4.8,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,19,20002.505117251025
28200,44281,26.0,4.9,Windy,Jam,2,Snack,scooter,1.0,No,Urban,18,20002.505117251025
28201,9405,35.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,20002.505117251025
28202,38606,28.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.505117251025
28203,33358,20.0,4.5,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,15,20002.505117251025
28204,15502,28.0,4.8,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,15,20002.505117251025
28205,11504,35.0,4.5,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,20002.505117251025
28206,6217,31.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,25,20002.505117251025
28207,827,28.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.505117251025
28208,2321,21.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,21,20002.505117251025
28209,39422,39.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.505117016382
28210,1751,31.0,4.3,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,35,20002.505117016382
28211,7037,28.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Urban,10,20002.505117016382
28212,22727,38.0,4.0,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,31,20002.505117016382
28213,8935,24.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.505117016382
28214,14127,22.0,4.6,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,20002.505117016382
28215,23174,25.0,4.5,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.505117016382
28216,20769,31.0,4.8,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23,20002.505117016382
28217,44642,25.0,4.7,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.505117016382
28218,37290,26.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.505117016382
28219,33129,28.0,4.7,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.505116014952
28220,8451,28.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.505116014952
28221,1115,33.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.505116014952
28222,42582,32.0,4.4,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,20002.505116014952
28223,464,28.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,25,20002.505116014952
28224,5612,28.0,5.0,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.505116014952
28225,17564,21.0,4.8,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.505116014952
28226,2846,30.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,20002.505116014952
28227,29507,34.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.505116014952
28228,31040,22.0,4.5,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.505116014952
28229,23613,35.0,4.2,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,34,20002.505116014952
28230,41826,22.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Urban,17,20002.505116014952
28231,32322,32.0,4.9,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.505116014952
28232,12903,37.0,4.7,Cloudy,Low,2,Snack,scooter,,No,Urban,15,20002.505116014952
28233,14560,33.0,4.8,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.50511482429
28234,37046,24.0,5.0,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,25,20002.50511482429
28235,31636,,,,,3,Meal,motorcycle,3.0,Yes,Metropolitian,54,20002.50511482429
28236,552,38.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,20002.50511482429
28237,29502,34.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.50511482429
28238,1899,23.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,15,20002.50511482429
28239,38710,34.0,4.2,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.50511482429
28240,34799,27.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.50511482429
28241,143,23.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.50511455738
28242,10570,23.0,4.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,23,20002.50511455738
28243,3976,38.0,4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,24,20002.50511455738
28244,34677,24.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,35,20002.50511455738
28245,37721,34.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,28,20002.50511455738
28246,6839,38.0,4.7,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.50511455738
28247,22127,37.0,3.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.50511455738
28248,20926,37.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.50511455738
28249,386,26.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.50511455738
28250,42602,24.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,,Metropolitian,10,20002.50511455738
28251,16456,36.0,4.3,Fog,Jam,1,Buffet,motorcycle,3.0,Yes,Metropolitian,48,20002.50511448483
28252,26291,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.50511448483
28253,31214,22.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,23,20002.50511448483
28254,20058,36.0,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Urban,16,20002.50511448483
28255,41191,25.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.50511448483
28256,36891,35.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.50511448483
28257,9308,26.0,4.8,Windy,Low,1,Meal,scooter,0.0,No,Urban,15,20002.50511448483
28258,12202,20.0,4.6,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,19,20002.50511448483
28259,16905,26.0,4.8,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,17,20002.505114409934
28260,849,34.0,4.8,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28,20002.505114409934
28261,32852,27.0,5.0,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,39,20002.505114409934
28262,34314,26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.505114409934
28263,29915,26.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.505114409934
28264,40449,20.0,4.5,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.505114409934
28265,25966,38.0,5.0,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.505114409934
28266,28697,31.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.505114409934
28267,43813,29.0,5.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,20002.505114409934
28268,17144,31.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,54,20002.505114409934
28269,9268,,,Sandstorms,Low,1,Drinks,scooter,,No,Urban,11,20002.50511440572
28270,24408,33.0,4.8,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,20002.50511440572
28271,3624,26.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.50511440572
28272,25339,24.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.50511440572
28273,4776,27.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Urban,13,20002.50511440572
28274,36095,24.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.50511440572
28275,27347,26.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,20002.50511440572
28276,9181,32.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.50511440572
28277,8827,24.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.50511440572
28278,31266,27.0,4.9,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20002.50511440572
28279,16259,31.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.50511440572
28280,20493,21.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,16,20002.50511440572
28281,22064,36.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.505114367013
28282,10203,37.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,20002.505114367013
28283,1735,24.0,4.9,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.505114367013
28284,29944,35.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.505114367013
28285,1351,27.0,4.1,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,20002.505114367013
28286,42372,29.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,37,20002.505114367013
28287,2729,35.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.505114367013
28288,17509,33.0,3.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,34,20002.505114367013
28289,7628,28.0,4.9,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,18,20002.505114367013
28290,1694,36.0,4.9,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,30,20002.505114219115
28291,39294,38.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.505114219115
28292,18475,22.0,4.7,Windy,High,1,Snack,motorcycle,1.0,No,Urban,15,20002.505114219115
28293,35870,28.0,4.2,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,49,20002.505114219115
28294,39701,30.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.505114219115
28295,72,30.0,4.8,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.505114219115
28296,23274,24.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.505114219115
28297,39347,36.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,20002.505114219115
28298,26666,26.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,20002.505114219115
28299,39520,26.0,4.9,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36,20002.505114219115
28300,20832,35.0,5.0,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.505114219115
28301,9386,22.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.505114219115
28302,1397,,,Cloudy,Low,2,Meal,electric_scooter,0.0,,Metropolitian,10,20002.505114219115
28303,27171,32.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.505114219115
28304,35164,25.0,4.8,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,30,20002.50511418186
28305,4299,38.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Semi-Urban,49,20002.50511418186
28306,42638,33.0,4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.50511418186
28307,816,31.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,23,20002.50511418186
28308,34837,38.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.50511418186
28309,24899,31.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,36,20002.50511418186
28310,4127,20.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,11,20002.50511418186
28311,34893,37.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,23,20002.50511418186
28312,9474,36.0,4.7,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.50511418186
28313,15018,32.0,4.6,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,40,20002.50511418186
28314,26500,38.0,4.3,Fog,Low,2,Snack,motorcycle,2.0,No,Metropolitian,39,20002.50511418186
28315,40711,38.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.50511418186
28316,29036,24.0,4.8,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.50511418186
28317,23809,31.0,4.5,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,20002.505114026353
28318,31037,34.0,4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,22,20002.505114026353
28319,41450,38.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.505114026353
28320,21308,26.0,2.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.505114026353
28321,3799,25.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,33,20002.505114026353
28322,11947,29.0,4.5,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,23,20002.505114026353
28323,5500,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,20002.505114026353
28324,12654,31.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,20002.505114026353
28325,4017,28.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,20002.505114026353
28326,25749,36.0,4.1,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,34,20002.505114026353
28327,5023,34.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.505114026353
28328,17911,37.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.505114010644
28329,18942,23.0,4.8,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,20002.505114010644
28330,33338,24.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,20002.505114010644
28331,41620,32.0,4.8,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.505114010644
28332,29937,38.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,15,20002.505114010644
28333,10707,37.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.505114010644
28334,39091,32.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,20002.505114010644
28335,10893,22.0,4.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.505114010644
28336,18662,21.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.505114010644
28337,42617,25.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,25,20002.505114010644
28338,36766,32.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.505114010644
28339,16613,32.0,5.0,Fog,Jam,2,Snack,scooter,2.0,No,Urban,46,20002.50511398832
28340,12628,39.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.50511398832
28341,27321,28.0,4.9,Windy,High,2,Snack,motorcycle,0.0,No,Urban,13,20002.50511398832
28342,39180,36.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.50511398832
28343,43438,21.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.50511398832
28344,21405,39.0,4.5,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.50511398832
28345,38648,32.0,4.1,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.50511398832
28346,29840,38.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.50511398832
28347,18941,,,,,3,Buffet,electric_scooter,3.0,No,Metropolitian,53,20002.50511398832
28348,10054,33.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,27,20002.50511398832
28349,13866,30.0,4.3,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.505113877793
28350,13265,33.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,20002.505113877793
28351,25981,33.0,4.6,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,23,20002.505113877793
28352,16381,,,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.505113877793
28353,3731,26.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,20002.505113877793
28354,4236,25.0,5.0,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.505113877793
28355,31046,28.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.505113877793
28356,15921,24.0,4.6,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,25,20002.505113877793
28357,14540,22.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,18,20002.505113877793
28358,2976,38.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,20002.505113877793
28359,34369,28.0,4.5,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.505113877793
28360,9077,36.0,4.3,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.505113871597
28361,42236,28.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,29,20002.505113871597
28362,8429,28.0,4.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,22,20002.505113871597
28363,25072,22.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,20002.505113871597
28364,27320,22.0,4.1,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.505113871597
28365,28433,22.0,4.3,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,20002.505113871597
28366,31334,22.0,5.0,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,23,20002.505113871597
28367,35994,27.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,20002.505113871597
28368,12529,24.0,4.9,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,11,20002.505113871597
28369,43653,34.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.505113871597
28370,40258,35.0,5.0,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,26,20002.505113871597
28371,26782,22.0,4.5,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.505113871597
28372,10874,38.0,4.8,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,34,20002.505112651932
28373,36067,30.0,4.5,Fog,Medium,2,Snack,motorcycle,,No,Metropolitian,17,20002.505112651932
28374,672,24.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505112651932
28375,42802,22.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.505112651932
28376,7855,20.0,4.7,Sandstorms,High,0,Buffet,motorcycle,1.0,No,,38,20002.505112651932
28377,23444,29.0,4.8,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20,20002.505112651932
28378,16910,37.0,4.5,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.505112651932
28379,24784,27.0,4.4,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.505112651932
28380,18064,29.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.505112651932
28381,44990,37.0,3.5,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,44,20002.505112651932
28382,30379,35.0,5.0,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.505112651932
28383,19184,22.0,4.6,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20,20002.505112651932
28384,23392,,,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.505112651932
28385,10508,38.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20002.505112651932
28386,20695,26.0,4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,13,20002.505112651932
28387,43215,35.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.505112025086
28388,4279,36.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,25,20002.505112025086
28389,40407,38.0,4.8,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,20002.505112025086
28390,25644,26.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,12,20002.505112025086
28391,36966,24.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,20002.505112025086
28392,39369,27.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.505112025086
28393,44784,29.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505112025086
28394,41511,35.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.505112025086
28395,39639,31.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,19,20002.505112025086
28396,6627,36.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.505112025086
28397,31957,31.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.505112025086
28398,8462,21.0,4.9,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,24,20002.505112025086
28399,32275,32.0,4.7,Fog,Jam,2,Buffet,scooter,2.0,No,Urban,35,20002.505112025086
28400,44549,21.0,5.0,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,28,20002.505112025086
28401,34063,35.0,4.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.505112025086
28402,37336,34.0,4.9,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,20002.505111794955
28403,33409,22.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,14,20002.505111794955
28404,7203,33.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.505111794955
28405,34143,27.0,4.9,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,20002.505111794955
28406,12797,22.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.505111794955
28407,40339,22.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,15,20002.505111794955
28408,1227,27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.505111794955
28409,6165,25.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,,27,20002.505111794955
28410,26754,21.0,4.6,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,22,20002.505111794955
28411,15465,30.0,5.0,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.505111794955
28412,22350,38.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.505111794955
